video_id,text,start,duration,lang
H2m2qOlhfxs,purchase through a mortgage is one of the<00:00:32.399><c> most</c><00:00:32.719><c> significant</c><00:00:33.520><c> advantages</c><00:00:34.160><c> of</c>,25.0,1.0,en
H2m2qOlhfxs,the most significant advantages of,26.0,1.0,en
H2m2qOlhfxs,the most significant advantages of modern<00:00:34.719><c> Financial</c><00:00:35.239><c> systems</c><00:00:36.079><c> enabling</c><00:00:36.680><c> people</c>,27.0,1.0,en
H2m2qOlhfxs,modern Financial systems enabling people,28.0,1.0,en
H2m2qOlhfxs,modern Financial systems enabling people to<00:00:37.120><c> invest</c><00:00:37.480><c> in</c><00:00:37.600><c> real</c><00:00:37.840><c> estate</c><00:00:38.280><c> while</c>,29.0,1.0,en
H2m2qOlhfxs,to invest in real estate while,30.0,1.0,en
H2m2qOlhfxs,to invest in real estate while maintaining<00:00:39.079><c> Financial</c>,31.0,1.0,en
H2m2qOlhfxs,maintaining Financial,32.0,1.0,en
H2m2qOlhfxs,maintaining Financial [Music],33.0,1.0,en
H2m2qOlhfxs,[Music],34.0,1.0,en
H2m2qOlhfxs,[Music] flexibility<00:00:44.000><c> one</c><00:00:44.120><c> of</c><00:00:44.280><c> the</c><00:00:44.559><c> primary</c><00:00:45.039><c> benefits</c>,35.0,1.0,en
H2m2qOlhfxs,flexibility one of the primary benefits,36.0,1.0,en
H2m2qOlhfxs,flexibility one of the primary benefits of<00:00:45.559><c> a</c><00:00:45.680><c> home</c><00:00:45.960><c> mortgage</c><00:00:46.320><c> loan</c><00:00:46.680><c> is</c>,37.0,1.0,en
H2m2qOlhfxs,of a home mortgage loan is,38.0,1.0,en
H2m2qOlhfxs,of a home mortgage loan is affordability<00:00:48.399><c> most</c><00:00:48.680><c> people</c><00:00:48.920><c> do</c><00:00:49.079><c> not</c><00:00:49.280><c> have</c>,39.0,1.0,en
H2m2qOlhfxs,affordability most people do not have,40.0,1.0,en
H2m2qOlhfxs,affordability most people do not have the<00:00:49.640><c> liquidity</c><00:00:50.160><c> to</c><00:00:50.360><c> buy</c><00:00:50.520><c> a</c><00:00:50.680><c> home</c><00:00:50.920><c> outright</c><00:00:51.840><c> and</c>,41.0,1.0,en
H2m2qOlhfxs,the liquidity to buy a home outright and,42.0,1.0,en
H2m2qOlhfxs,the liquidity to buy a home outright and a<00:00:52.079><c> mortgage</c><00:00:52.440><c> allows</c><00:00:52.800><c> them</c><00:00:52.960><c> to</c><00:00:53.160><c> acquire</c>,43.0,1.0,en
H2m2qOlhfxs,a mortgage allows them to acquire,44.0,1.0,en
H2m2qOlhfxs,a mortgage allows them to acquire property<00:00:54.120><c> without</c><00:00:54.359><c> needing</c><00:00:54.640><c> a</c><00:00:54.800><c> large</c><00:00:55.120><c> upfront</c>,45.0,1.0,en
H2m2qOlhfxs,property without needing a large upfront,46.0,1.0,en
H2m2qOlhfxs,property without needing a large upfront sum<00:00:56.640><c> this</c><00:00:56.800><c> enables</c><00:00:57.320><c> individuals</c><00:00:57.920><c> and</c>,47.0,1.0,en
H2m2qOlhfxs,sum this enables individuals and,48.0,1.0,en
H2m2qOlhfxs,sum this enables individuals and families<00:00:58.640><c> to</c><00:00:58.879><c> secure</c><00:00:59.239><c> stable</c><00:00:59.600><c> houses</c>,49.0,1.0,en
H2m2qOlhfxs,families to secure stable houses,50.0,1.0,en
H2m2qOlhfxs,families to secure stable houses build<00:01:00.920><c> equity</c><00:01:01.640><c> and</c><00:01:01.840><c> invest</c><00:01:02.199><c> in</c><00:01:02.359><c> their</c>,51.0,1.0,en
H2m2qOlhfxs,future<00:01:06.320><c> unlike</c><00:01:06.720><c> renting</c><00:01:07.439><c> where</c><00:01:07.640><c> monthly</c>,52.0,1.0,en
H2m2qOlhfxs,future unlike renting where monthly,53.0,1.0,en
H2m2qOlhfxs,future unlike renting where monthly payments<00:01:08.400><c> go</c><00:01:08.560><c> to</c><00:01:08.680><c> a</c><00:01:08.799><c> landlord</c><00:01:09.439><c> without</c><00:01:09.759><c> any</c>,54.0,1.0,en
H2m2qOlhfxs,payments go to a landlord without any,55.0,1.0,en
H2m2qOlhfxs,payments go to a landlord without any long-term<00:01:10.600><c> Financial</c><00:01:11.240><c> return</c><00:01:12.080><c> mortgage</c>,56.0,1.0,en
H2m2qOlhfxs,long-term Financial return mortgage,57.0,1.0,en
H2m2qOlhfxs,long-term Financial return mortgage payments<00:01:13.000><c> contribute</c><00:01:13.400><c> to</c><00:01:13.560><c> home</c><00:01:13.720><c> ownership</c>,58.0,1.0,en
H2m2qOlhfxs,payments contribute to home ownership,59.0,1.0,en
H2m2qOlhfxs,payments contribute to home ownership increasing<00:01:15.040><c> an</c><00:01:15.240><c> individual's</c><00:01:15.799><c> net</c><00:01:16.119><c> worth</c>,60.0,1.0,en
H2m2qOlhfxs,increasing an individual's net worth,61.0,1.0,en
H2m2qOlhfxs,increasing an individual's net worth over,62.0,1.0,en
H2m2qOlhfxs,time<00:01:20.640><c> another</c><00:01:21.000><c> major</c><00:01:21.400><c> advantage</c><00:01:21.920><c> is</c><00:01:22.079><c> the</c>,63.0,1.0,en
H2m2qOlhfxs,time another major advantage is the,64.0,1.0,en
H2m2qOlhfxs,time another major advantage is the potential<00:01:22.640><c> for</c><00:01:22.880><c> home</c><00:01:23.200><c> value</c><00:01:24.000><c> appreciation</c>,65.0,1.0,en
H2m2qOlhfxs,potential for home value appreciation,66.0,1.0,en
H2m2qOlhfxs,potential for home value appreciation real<00:01:25.320><c> estate</c><00:01:25.640><c> tends</c><00:01:25.960><c> to</c><00:01:26.200><c> appreciate</c><00:01:26.759><c> in</c><00:01:27.040><c> value</c>,67.0,1.0,en
H2m2qOlhfxs,real estate tends to appreciate in value,68.0,1.0,en
H2m2qOlhfxs,real estate tends to appreciate in value over<00:01:27.720><c> the</c><00:01:27.880><c> years</c><00:01:28.520><c> meaning</c><00:01:28.799><c> a</c><00:01:28.960><c> home</c><00:01:29.240><c> purchased</c>,69.0,1.0,en
H2m2qOlhfxs,over the years meaning a home purchased,70.0,1.0,en
H2m2qOlhfxs,over the years meaning a home purchased today<00:01:30.119><c> may</c><00:01:30.240><c> be</c><00:01:30.400><c> worth</c><00:01:30.720><c> significantly</c><00:01:31.400><c> more</c><00:01:31.640><c> in</c>,71.0,1.0,en
H2m2qOlhfxs,today may be worth significantly more in,72.0,1.0,en
H2m2qOlhfxs,today may be worth significantly more in the<00:01:31.960><c> future</c><00:01:32.960><c> this</c><00:01:33.159><c> appreciation</c><00:01:33.840><c> builds</c>,73.0,1.0,en
H2m2qOlhfxs,the future this appreciation builds,74.0,1.0,en
H2m2qOlhfxs,the future this appreciation builds wealth<00:01:34.759><c> and</c><00:01:35.000><c> provides</c><00:01:35.479><c> Financial</c>,75.0,1.0,en
H2m2qOlhfxs,wealth and provides Financial,76.0,1.0,en
H2m2qOlhfxs,wealth and provides Financial [Music],77.0,1.0,en
H2m2qOlhfxs,[Music],78.0,1.0,en
H2m2qOlhfxs,[Music] Security<00:01:40.000><c> if</c><00:01:40.119><c> a</c><00:01:40.280><c> homeowner</c><00:01:40.799><c> decides</c><00:01:41.159><c> to</c><00:01:41.280><c> sell</c>,79.0,1.0,en
H2m2qOlhfxs,Security if a homeowner decides to sell,80.0,1.0,en
H2m2qOlhfxs,Security if a homeowner decides to sell later<00:01:42.079><c> they</c><00:01:42.200><c> may</c><00:01:42.360><c> earn</c><00:01:42.600><c> a</c><00:01:42.759><c> substantial</c><00:01:43.399><c> profit</c>,81.0,1.0,en
H2m2qOlhfxs,later they may earn a substantial profit,82.0,1.0,en
H2m2qOlhfxs,later they may earn a substantial profit which<00:01:44.280><c> can</c><00:01:44.399><c> be</c><00:01:44.560><c> used</c><00:01:44.799><c> for</c><00:01:44.960><c> other</c><00:01:45.200><c> Investments</c>,83.0,1.0,en
H2m2qOlhfxs,which can be used for other Investments,84.0,1.0,en
H2m2qOlhfxs,which can be used for other Investments or<00:01:46.000><c> purchasing</c><00:01:46.399><c> a</c><00:01:46.520><c> larger</c>,85.0,1.0,en
H2m2qOlhfxs,or purchasing a larger,86.0,1.0,en
H2m2qOlhfxs,or purchasing a larger [Music],87.0,1.0,en
H2m2qOlhfxs,[Music],88.0,1.0,en
H2m2qOlhfxs,[Music] home<00:01:50.719><c> mortgages</c><00:01:51.439><c> also</c><00:01:51.759><c> come</c><00:01:51.960><c> with</c><00:01:52.159><c> tax</c>,89.0,1.0,en
H2m2qOlhfxs,home mortgages also come with tax,90.0,1.0,en
H2m2qOlhfxs,home mortgages also come with tax benefits<00:01:53.200><c> depending</c><00:01:53.560><c> on</c>,91.0,1.0,en
H2m2qOlhfxs,benefits depending on,92.0,1.0,en
H2m2qOlhfxs,benefits depending on jurisdiction<00:01:55.360><c> in</c><00:01:55.520><c> many</c><00:01:55.799><c> countries</c><00:01:56.360><c> including</c>,93.0,1.0,en
H2m2qOlhfxs,jurisdiction in many countries including,94.0,1.0,en
H2m2qOlhfxs,jurisdiction in many countries including the<00:01:56.960><c> United</c><00:01:57.360><c> States</c><00:01:58.000><c> homeowners</c><00:01:58.560><c> can</c><00:01:58.759><c> deduct</c>,95.0,1.0,en
H2m2qOlhfxs,the United States homeowners can deduct,96.0,1.0,en
H2m2qOlhfxs,the United States homeowners can deduct mortgage<00:01:59.520><c> interest</c><00:02:00.119><c> and</c><00:02:00.320><c> property</c><00:02:00.719><c> taxes</c>,97.0,1.0,en
H2m2qOlhfxs,mortgage interest and property taxes,98.0,1.0,en
H2m2qOlhfxs,mortgage interest and property taxes from<00:02:01.320><c> their</c><00:02:01.560><c> taxable</c><00:02:02.079><c> income</c><00:02:02.880><c> reducing</c><00:02:03.439><c> their</c>,99.0,1.0,en
H2m2qOlhfxs,from their taxable income reducing their,100.0,1.0,en
H2m2qOlhfxs,from their taxable income reducing their overall<00:02:04.280><c> tax</c>,101.0,1.0,en
H2m2qOlhfxs,burden<00:02:08.520><c> these</c><00:02:08.679><c> deductions</c><00:02:09.239><c> make</c><00:02:09.440><c> home</c>,102.0,1.0,en
H2m2qOlhfxs,burden these deductions make home,103.0,1.0,en
H2m2qOlhfxs,burden these deductions make home ownership<00:02:10.119><c> more</c><00:02:10.360><c> financially</c><00:02:10.920><c> attractive</c>,104.0,1.0,en
H2m2qOlhfxs,ownership more financially attractive,105.0,1.0,en
H2m2qOlhfxs,ownership more financially attractive and<00:02:11.680><c> incentivize</c><00:02:12.360><c> investment</c><00:02:12.800><c> in</c><00:02:12.959><c> real</c>,106.0,1.0,en
H2m2qOlhfxs,and incentivize investment in real,107.0,1.0,en
H2m2qOlhfxs,and incentivize investment in real [Music],108.0,1.0,en
H2m2qOlhfxs,[Music],109.0,1.0,en
H2m2qOlhfxs,[Music] estate<00:02:17.239><c> additionally</c><00:02:18.120><c> a</c><00:02:18.239><c> mortgage</c><00:02:18.640><c> allows</c>,110.0,1.0,en
H2m2qOlhfxs,estate additionally a mortgage allows,111.0,1.0,en
H2m2qOlhfxs,estate additionally a mortgage allows homeowners<00:02:19.560><c> to</c><00:02:19.760><c> leverage</c><00:02:20.200><c> their</c><00:02:20.440><c> investment</c>,112.0,1.0,en
H2m2qOlhfxs,homeowners to leverage their investment,113.0,1.0,en
H2m2qOlhfxs,homeowners to leverage their investment by<00:02:21.599><c> using</c><00:02:21.920><c> borrowed</c><00:02:22.319><c> money</c><00:02:22.599><c> to</c><00:02:22.840><c> purchase</c>,114.0,1.0,en
H2m2qOlhfxs,by using borrowed money to purchase,115.0,1.0,en
H2m2qOlhfxs,by using borrowed money to purchase property<00:02:24.160><c> individuals</c><00:02:24.800><c> can</c><00:02:25.000><c> invest</c><00:02:25.319><c> in</c><00:02:25.480><c> a</c>,116.0,1.0,en
H2m2qOlhfxs,property individuals can invest in a,117.0,1.0,en
H2m2qOlhfxs,property individuals can invest in a high<00:02:25.920><c> value</c><00:02:26.360><c> Asset</c><00:02:26.800><c> while</c><00:02:26.959><c> only</c><00:02:27.239><c> paying</c><00:02:27.519><c> a</c>,118.0,1.0,en
H2m2qOlhfxs,high value Asset while only paying a,119.0,1.0,en
H2m2qOlhfxs,high value Asset while only paying a fraction<00:02:28.040><c> of</c><00:02:28.200><c> the</c><00:02:28.400><c> cost</c><00:02:28.800><c> upfront</c><00:02:29.959><c> over</c><00:02:30.239><c> time</c>,120.0,1.0,en
H2m2qOlhfxs,fraction of the cost upfront over time,121.0,1.0,en
H2m2qOlhfxs,fraction of the cost upfront over time as<00:02:30.760><c> the</c><00:02:30.959><c> property</c><00:02:31.360><c> appreciates</c><00:02:32.040><c> and</c><00:02:32.239><c> Equity</c>,122.0,1.0,en
H2m2qOlhfxs,as the property appreciates and Equity,123.0,1.0,en
H2m2qOlhfxs,as the property appreciates and Equity builds<00:02:33.400><c> homeowners</c><00:02:34.040><c> benefit</c><00:02:34.480><c> from</c><00:02:34.640><c> an</c>,124.0,1.0,en
H2m2qOlhfxs,builds homeowners benefit from an,125.0,1.0,en
H2m2qOlhfxs,builds homeowners benefit from an increase<00:02:35.239><c> in</c><00:02:35.400><c> net</c><00:02:35.680><c> worth</c><00:02:36.080><c> while</c><00:02:36.239><c> making</c>,126.0,1.0,en
H2m2qOlhfxs,increase in net worth while making,127.0,1.0,en
H2m2qOlhfxs,increase in net worth while making relatively<00:02:37.160><c> affordable</c><00:02:37.599><c> monthly</c>,128.0,1.0,en
H2m2qOlhfxs,payments<00:02:42.040><c> another</c><00:02:42.440><c> key</c><00:02:42.680><c> advantage</c><00:02:43.120><c> of</c><00:02:43.239><c> home</c>,129.0,1.0,en
H2m2qOlhfxs,payments another key advantage of home,130.0,1.0,en
H2m2qOlhfxs,payments another key advantage of home mortgage<00:02:43.879><c> loans</c><00:02:44.280><c> is</c><00:02:44.480><c> predictable</c><00:02:45.000><c> monthly</c>,131.0,1.0,en
H2m2qOlhfxs,mortgage loans is predictable monthly,132.0,1.0,en
H2m2qOlhfxs,mortgage loans is predictable monthly payments<00:02:46.360><c> particularly</c><00:02:47.040><c> with</c><00:02:47.200><c> fixed</c><00:02:47.519><c> rate</c>,133.0,1.0,en
H2m2qOlhfxs,payments particularly with fixed rate,134.0,1.0,en
H2m2qOlhfxs,payments particularly with fixed rate mortgages<00:02:49.159><c> fixed</c><00:02:49.480><c> rate</c><00:02:49.720><c> loans</c><00:02:50.120><c> offer</c>,135.0,1.0,en
H2m2qOlhfxs,mortgages fixed rate loans offer,136.0,1.0,en
H2m2qOlhfxs,mortgages fixed rate loans offer stability<00:02:51.440><c> as</c><00:02:51.640><c> the</c><00:02:51.800><c> principal</c><00:02:52.319><c> and</c><00:02:52.519><c> interest</c>,137.0,1.0,en
H2m2qOlhfxs,stability as the principal and interest,138.0,1.0,en
H2m2qOlhfxs,stability as the principal and interest payments<00:02:53.480><c> remain</c><00:02:53.640><c> the</c><00:02:53.800><c> same</c><00:02:54.159><c> throughout</c><00:02:54.480><c> the</c>,139.0,1.0,en
H2m2qOlhfxs,payments remain the same throughout the,140.0,1.0,en
H2m2qOlhfxs,payments remain the same throughout the loan,141.0,1.0,en
H2m2qOlhfxs,term<00:02:58.800><c> this</c><00:02:59.000><c> predictability</c><00:02:59.599><c> allows</c><00:02:59.840><c> allows</c>,142.0,1.0,en
H2m2qOlhfxs,term this predictability allows allows,143.0,1.0,en
H2m2qOlhfxs,term this predictability allows allows homeowners<00:03:00.599><c> to</c><00:03:00.760><c> budget</c><00:03:01.159><c> effectively</c><00:03:01.800><c> and</c>,144.0,1.0,en
H2m2qOlhfxs,homeowners to budget effectively and,145.0,1.0,en
H2m2qOlhfxs,homeowners to budget effectively and avoid<00:03:02.280><c> the</c><00:03:02.400><c> uncertainty</c><00:03:03.000><c> that</c><00:03:03.159><c> comes</c><00:03:03.400><c> with</c>,146.0,1.0,en
H2m2qOlhfxs,avoid the uncertainty that comes with,147.0,1.0,en
H2m2qOlhfxs,avoid the uncertainty that comes with renting<00:03:04.319><c> where</c><00:03:04.519><c> landlords</c><00:03:05.040><c> may</c><00:03:05.200><c> increase</c>,148.0,1.0,en
H2m2qOlhfxs,renting where landlords may increase,149.0,1.0,en
H2m2qOlhfxs,renting where landlords may increase rent,150.0,1.0,en
H2m2qOlhfxs,prices<00:03:09.920><c> adjustable</c><00:03:10.480><c> rate</c><00:03:10.680><c> mortgages</c><00:03:11.480><c> while</c>,151.0,1.0,en
H2m2qOlhfxs,prices adjustable rate mortgages while,152.0,1.0,en
H2m2qOlhfxs,prices adjustable rate mortgages while less<00:03:11.959><c> predictable</c><00:03:12.840><c> can</c><00:03:13.080><c> provide</c><00:03:13.440><c> lower</c>,153.0,1.0,en
H2m2qOlhfxs,less predictable can provide lower,154.0,1.0,en
H2m2qOlhfxs,less predictable can provide lower initial<00:03:14.319><c> interest</c><00:03:14.720><c> rates</c><00:03:15.480><c> benefiting</c>,155.0,1.0,en
H2m2qOlhfxs,initial interest rates benefiting,156.0,1.0,en
H2m2qOlhfxs,initial interest rates benefiting borrowers<00:03:16.599><c> who</c><00:03:16.799><c> plan</c><00:03:17.040><c> to</c><00:03:17.200><c> sell</c><00:03:17.560><c> or</c><00:03:17.799><c> refinance</c>,157.0,1.0,en
H2m2qOlhfxs,borrowers who plan to sell or refinance,158.0,1.0,en
H2m2qOlhfxs,borrowers who plan to sell or refinance before<00:03:18.879><c> rates</c>,159.0,1.0,en
H2m2qOlhfxs,increase<00:03:23.400><c> home</c><00:03:23.799><c> mortgage</c><00:03:24.120><c> loans</c><00:03:24.640><c> also</c>,160.0,1.0,en
H2m2qOlhfxs,increase home mortgage loans also,161.0,1.0,en
H2m2qOlhfxs,increase home mortgage loans also provide<00:03:25.280><c> an</c><00:03:25.480><c> opportunity</c><00:03:26.080><c> to</c><00:03:26.239><c> improve</c><00:03:26.640><c> credit</c>,162.0,1.0,en
H2m2qOlhfxs,provide an opportunity to improve credit,163.0,1.0,en
H2m2qOlhfxs,provide an opportunity to improve credit scores<00:03:28.319><c> regular</c><00:03:28.840><c> ontime</c><00:03:29.319><c> mortgage</c><00:03:29.879><c> payments</c>,164.0,1.0,en
H2m2qOlhfxs,scores regular ontime mortgage payments,165.0,1.0,en
H2m2qOlhfxs,scores regular ontime mortgage payments contribute<00:03:30.959><c> positively</c><00:03:31.560><c> to</c><00:03:31.760><c> a</c><00:03:31.920><c> borrower's</c>,166.0,1.0,en
H2m2qOlhfxs,contribute positively to a borrower's,167.0,1.0,en
H2m2qOlhfxs,contribute positively to a borrower's credit<00:03:32.920><c> history</c><00:03:33.879><c> demonstrating</c><00:03:34.599><c> financial</c>,168.0,1.0,en
H2m2qOlhfxs,credit history demonstrating financial,169.0,1.0,en
H2m2qOlhfxs,credit history demonstrating financial responsibility<00:03:36.080><c> and</c><00:03:36.280><c> increasing</c><00:03:36.840><c> their</c>,170.0,1.0,en
H2m2qOlhfxs,creditworthiness<00:03:41.760><c> a</c><00:03:42.080><c> strong</c><00:03:42.319><c> credit</c><00:03:42.599><c> score</c>,171.0,1.0,en
H2m2qOlhfxs,creditworthiness a strong credit score,172.0,1.0,en
H2m2qOlhfxs,creditworthiness a strong credit score can<00:03:43.040><c> lead</c><00:03:43.239><c> to</c><00:03:43.400><c> better</c><00:03:43.640><c> loan</c><00:03:43.879><c> terms</c><00:03:44.239><c> in</c><00:03:44.360><c> the</c>,173.0,1.0,en
H2m2qOlhfxs,can lead to better loan terms in the,174.0,1.0,en
H2m2qOlhfxs,can lead to better loan terms in the future<00:03:45.319><c> whether</c><00:03:45.519><c> for</c><00:03:45.959><c> refinancing</c>,175.0,1.0,en
H2m2qOlhfxs,future whether for refinancing,176.0,1.0,en
H2m2qOlhfxs,future whether for refinancing purchasing<00:03:47.480><c> additional</c><00:03:48.000><c> Properties</c><00:03:48.799><c> or</c>,177.0,1.0,en
H2m2qOlhfxs,purchasing additional Properties or,178.0,1.0,en
H2m2qOlhfxs,purchasing additional Properties or securing<00:03:49.519><c> other</c><00:03:49.760><c> types</c><00:03:50.000><c> of</c>,179.0,1.0,en
H2m2qOlhfxs,credit<00:03:54.000><c> home</c><00:03:54.239><c> ownership</c><00:03:54.920><c> also</c><00:03:55.200><c> Fosters</c>,180.0,1.0,en
H2m2qOlhfxs,credit home ownership also Fosters,181.0,1.0,en
H2m2qOlhfxs,credit home ownership also Fosters Financial<00:03:56.360><c> discipline</c><00:03:57.360><c> unlike</c><00:03:57.799><c> renting</c>,182.0,1.0,en
H2m2qOlhfxs,Financial discipline unlike renting,183.0,1.0,en
H2m2qOlhfxs,Financial discipline unlike renting where<00:03:58.760><c> tenants</c><00:03:59.159><c> may</c><00:03:59.280><c> move</c><00:03:59.799><c> frequently</c><00:04:00.560><c> a</c>,184.0,1.0,en
H2m2qOlhfxs,where tenants may move frequently a,185.0,1.0,en
H2m2qOlhfxs,where tenants may move frequently a mortgage<00:04:01.159><c> encourages</c><00:04:01.760><c> long-term</c><00:04:02.400><c> Financial</c>,186.0,1.0,en
H2m2qOlhfxs,mortgage encourages long-term Financial,187.0,1.0,en
H2m2qOlhfxs,mortgage encourages long-term Financial Planning<00:04:03.319><c> and</c><00:04:03.519><c> stability</c><00:04:04.480><c> as</c><00:04:04.640><c> homeowners</c>,188.0,1.0,en
H2m2qOlhfxs,Planning and stability as homeowners,189.0,1.0,en
H2m2qOlhfxs,Planning and stability as homeowners commit<00:04:05.519><c> to</c><00:04:05.640><c> a</c><00:04:05.840><c> property</c><00:04:06.360><c> and</c><00:04:06.519><c> work</c><00:04:06.760><c> toward</c>,190.0,1.0,en
H2m2qOlhfxs,commit to a property and work toward,191.0,1.0,en
H2m2qOlhfxs,commit to a property and work toward full,192.0,1.0,en
H2m2qOlhfxs,ownership<00:04:11.840><c> despite</c><00:04:12.239><c> the</c><00:04:12.360><c> many</c><00:04:12.720><c> advantages</c>,193.0,1.0,en
H2m2qOlhfxs,ownership despite the many advantages,194.0,1.0,en
H2m2qOlhfxs,ownership despite the many advantages taking<00:04:14.000><c> on</c><00:04:14.159><c> a</c><00:04:14.280><c> mortgage</c><00:04:14.799><c> is</c><00:04:14.959><c> a</c><00:04:15.159><c> significant</c>,195.0,1.0,en
H2m2qOlhfxs,taking on a mortgage is a significant,196.0,1.0,en
H2m2qOlhfxs,taking on a mortgage is a significant financial<00:04:16.239><c> commitment</c><00:04:17.199><c> and</c><00:04:17.400><c> borrowers</c>,197.0,1.0,en
H2m2qOlhfxs,financial commitment and borrowers,198.0,1.0,en
H2m2qOlhfxs,financial commitment and borrowers should<00:04:18.320><c> carefully</c><00:04:18.840><c> consider</c><00:04:19.280><c> their</c>,199.0,1.0,en
H2m2qOlhfxs,should carefully consider their,200.0,1.0,en
H2m2qOlhfxs,should carefully consider their financial<00:04:20.040><c> situation</c><00:04:20.919><c> before</c><00:04:21.320><c> applying</c><00:04:21.720><c> for</c>,201.0,1.0,en
H2m2qOlhfxs,financial situation before applying for,202.0,1.0,en
H2m2qOlhfxs,financial situation before applying for a<00:04:22.000><c> home</c>,203.0,1.0,en
H2m2qOlhfxs,loan<00:04:26.400><c> understanding</c><00:04:26.680><c> loan</c><00:04:26.960><c> terms</c><00:04:27.479><c> interest</c>,204.0,1.0,en
H2m2qOlhfxs,loan understanding loan terms interest,205.0,1.0,en
H2m2qOlhfxs,loan understanding loan terms interest rates<00:04:28.080><c> and</c><00:04:28.240><c> repayment</c><00:04:28.720><c> structures</c><00:04:29.240><c> is</c>,206.0,1.0,en
H2m2qOlhfxs,rates and repayment structures is,207.0,1.0,en
H2m2qOlhfxs,rates and repayment structures is crucial<00:04:29.720><c> crucial</c><00:04:30.000><c> to</c><00:04:30.120><c> making</c><00:04:30.440><c> informed</c>,208.0,1.0,en
H2m2qOlhfxs,decisions<00:04:35.080><c> borrowers</c><00:04:35.680><c> should</c><00:04:35.960><c> assess</c><00:04:36.320><c> their</c>,209.0,1.0,en
H2m2qOlhfxs,decisions borrowers should assess their,210.0,1.0,en
H2m2qOlhfxs,decisions borrowers should assess their credit<00:04:36.840><c> scores</c><00:04:37.360><c> before</c><00:04:37.759><c> applying</c><00:04:38.720><c> as</c><00:04:38.960><c> higher</c>,211.0,1.0,en
H2m2qOlhfxs,credit scores before applying as higher,212.0,1.0,en
